churn_flag,gender_Female,gender_Male,seniorcitizen_No,seniorcitizen_Yes,partner_No,partner_Yes,dependents_No,dependents_Yes,phoneservice_No,phoneservice_Yes,multiplelines_No,multiplelines_No phone service,multiplelines_Yes,internetservice_DSL,internetservice_Fiber optic,internetservice_No,onlinesecurity_No,onlinesecurity_No internet service,onlinesecurity_Yes,onlinebackup_No,onlinebackup_No internet service,onlinebackup_Yes,deviceprotection_No,deviceprotection_No internet service,deviceprotection_Yes,techsupport_No,techsupport_No internet service,techsupport_Yes,streamingtv_No,streamingtv_No internet service,streamingtv_Yes,streamingmovies_No,streamingmovies_No internet service,streamingmovies_Yes,contract_Month-to-month,contract_One year,contract_Two year,paperlessbilling_No,paperlessbilling_Yes,paymentmethod_Bank transfer (automatic),paymentmethod_Credit card (automatic),paymentmethod_Electronic check,paymentmethod_Mailed check,tenure,monthlycharges,totalcharges
1.0,True,False,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,0.4527782770803734,0.5620995945785411,0.27946087566039585
1.0,True,False,True,False,True,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,0.09198307607520088,0.018205171743292402,0.014851072026884056
1.0,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,0.1267605633802817,0.5169824525864826,0.07878730146097122
1.0,False,True,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,0.014084507042253521,0.7532512872494506,0.019356178746845656
1.0,False,True,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,0.13154763374789072,0.7640640117855152,0.11129520782970384
1.0,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,True,False,True,False,False,True,False,0.5435678981709322,0.8494585046906881,0.4718649814638308
1.0,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,0.44235579083536425,0.5543969421371148,0.27548972615020734
1.0,False,True,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,0.006890544562734371,0.27153081011946006,0.005799505473875033
1.0,True,False,True,False,False,True,True,False,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,0.28398376506590545,0.5184303584983975,0.173516634448488
1.0,True,True,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True,True,False,False,False,0.5656220854450145,0.8740362901257916,0.5074589870569852
1.0,True,True,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,0.07758740761500063,0.6612614595365911,0.058116697582079595
1.0,True,False,True,False,True,False,True,True,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,0.17225362327975524,0.5059911936933433,0.09926559735435074
1.0,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False,0.2112676056338028,0.7475987317427963,0.17926593923812767
1.0,False,True,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,0.0,0.014790526913400444,0.00010805999939957821
1.0,True,False,True,False,False,True,True,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,0.41354765613462047,0.8564937640088396,0.3672584744899284
1.0,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,True,False,0.15899499151487645,0.5585295135317304,0.09874248252175988
1.0,True,True,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,True,True,True,False,False,True,False,True,False,False,0.24073186435411145,0.25550588860377155,0.09468027829960575
1.0,False,True,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,0.006375808265445349,0.277077541551433,0.004985931089727407
1.0,False,True,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,True,True,True,False,False,True,False,False,True,True,0.47051342750956665,0.4022963697795502,0.2316966908556346
1.0,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,True,False,False,True,False,True,0.015808928827144325,0.12499671376752475,0.00616223419330758
1.0,False,True,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,0.010386870243906277,0.26370061735905526,0.0064135333948833854
1.0,False,True,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,0.061624482547261654,0.1321461877570975,0.019466043613667994
1.0,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,0.056078642340882626,0.3028109893123635,0.02345264881605777
1.0,True,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,True,False,False,True,True,False,True,True,False,False,False,True,False,True,False,False,0.46091655699849465,0.761655991716046,0.3652727722094427
1.0,False,True,True,False,False,True,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,0.035381906853226404,0.061114858407633345,0.006113180215706778
1.0,False,True,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,True,False,0.29829274540505146,0.6453510981328636,0.21413485165716725
1.0,True,False,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,0.34290729171500006,0.7032758267793321,0.25225235667337703
1.0,False,True,False,True,True,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,0.0,0.5587064676616916,0.006415878144472653
1.0,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,0.015063083238796737,0.3469328296904573,0.010738273541789248
1.0,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,False,True,False,0.006787187222834578,0.2196811719582281,0.0047223681130691714
1.0,False,True,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,0.0,0.2622461309732457,0.0029778140044785587
1.0,True,True,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,0.8769563574910767,0.87306977799465,0.7874194966768456
1.0,False,True,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,0.570902533233722,0.8135684770531114,0.4966602735895964
1.0,True,True,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,0.3527606718737392,0.7525516278315845,0.27328951077809266
1.0,True,True,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,0.3034046743040691,0.7632815510522927,0.24010519543511608
1.0,True,False,True,False,True,False,True,False,False,True,False,False,True,True,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,0.16704720329304218,0.4363738596521722,0.09255408648909746
1.0,True,False,False,True,True,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,0.7836297986563773,0.6192267038701458,0.5151706325266731
1.0,False,True,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,0.0,0.17144890478383323,0.0019248344023511704
1.0,True,True,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,0.1816345949796048,0.8638117880668508,0.17253992595171122
1.0,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,0.007135125034062607,0.5667585216754808,0.010452225762780976
1.0,False,True,True,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,0.09937704513771294,0.6787695989336673,0.07341926428948908
1.0,False,True,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,0.5383233681008236,0.7688591972031772,0.4423111068760714
1.0,False,True,True,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,True,False,0.5314345081138198,0.7045165541277454,0.4022374888640038
1.0,True,False,True,True,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,0.06956970304992476,0.5073421868985963,0.045413217950935995
1.0,True,False,True,False,True,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,0.6723691974740591,0.5961429013091185,0.4525957907265899
1.0,False,True,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,0.12080108109132284,0.007580181333493854,0.020738753677318235
1.0,True,False,True,False,True,False,True,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,True,True,0.5961721623686671,0.6865063059165699,0.43573732714143115
1.0,True,False,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,True,True,False,True,False,0.834236910001908,0.7205228809373339,0.6281835011625037
1.0,True,True,True,False,True,True,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,0.25323054615719104,0.21281215190344613,0.08230324455916174
1.0,True,True,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,0.37622331422171484,0.7559018304055076,0.29246223929553167
1.0,True,False,False,True,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,0.0,0.07503608463274448,0.000806730499145029
1.0,True,False,False,True,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,0.20601866823500603,0.7627223620554134,0.17931418709371308
1.0,False,True,True,False,True,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,True,False,True,False,0.33778094743533554,0.8221910923569592,0.2877568844466019
1.0,False,True,True,False,True,False,True,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,0.5844491761931379,0.5669902541537456,0.37269860057571835
1.0,True,True,True,False,False,True,False,True,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,True,0.05115061685893674,0.7030635530368262,0.047708185946529424
1.0,False,True,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,0.05236967566603737,0.3112893703523107,0.021534974155736096
1.0,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,0.0,0.27317974321026733,0.0031046116077350413
1.0,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,False,True,False,True,True,False,0.05890136382638153,0.26489809270505615,0.024440528009730633
1.0,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,0.09218848703736506,0.6207600191808115,0.07211602390920198
1.0,False,True,False,True,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,True,False,True,True,False,0.1564388736508995,0.7164199027393623,0.12479658649424584
1.0,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,0.16557664264185212,0.7812361985845622,0.1450379564610535
1.0,True,False,True,False,False,True,False,True,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,True,True,False,False,True,False,False,True,True,False,False,True,True,0.026492015385454742,0.13225626298237653,0.008421259717608032
1.0,False,True,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,0.33802816901408456,0.7067699232152934,0.2556317561290369
1.0,False,True,True,False,True,False,True,True,False,True,True,False,False,True,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,0.36868371401060557,0.5117546832387772,0.21614213511574784
1.0,False,True,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,0.20255230489630613,0.665585745419923,0.14392022594319634
1.0,True,False,True,False,True,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True,True,False,False,False,0.5633802816901409,0.956717201864453,0.5211336361581682
1.0,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,True,False,False,True,True,False,False,False,True,False,False,True,False,0.2148895128110172,0.73313419721332,0.16999181679283037
1.0,False,True,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,True,False,True,False,0.5781434308995221,0.7800379468069001,0.44934783184123006
1.0,True,False,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,True,False,0.7783556555049724,0.6112355629882341,0.5207173930787232
1.0,True,True,True,False,False,True,False,True,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,0.03159489129861294,0.6207520785733707,0.02628206418225973
1.0,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,0.07288012040655871,0.5174783722601217,0.04486627671325841
1.0,False,True,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,True,False,False,True,False,0.0008641916958397818,0.6599060821091076,0.008268138496336092
1.0,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,True,False,False,False,0.09184503939226185,0.5658336435935479,0.06616764506240563
1.0,False,True,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,True,False,0.018978261750003136,0.10087492082393042,0.0043871755677919125
1.0,False,True,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,True,True,False,False,False,True,False,False,True,False,0.5687393774815905,0.8114092273565426,0.46913588863529215
1.0,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,True,0.031324913300970994,0.765105988148674,0.03269369501059036
1.0,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,0.023842064473336286,0.6088398176895438,0.023136959687579887
1.0,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,False,False,True,True,False,True,True,False,False,True,False,False,True,True,False,False,False,True,0.08701965397533265,0.4564052005545361,0.05479120629114744
1.0,True,False,False,True,True,False,True,False,False,True,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False,0.32940712552651913,0.6831418323644324,0.25310651988605976
1.0,False,True,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,True,False,False,True,True,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,True,True,False,False,0.7411232455157295,0.866407463545506,0.644291308329484
1.0,True,False,False,True,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,0.005361320485381021,0.5483449338531694,0.008305282150805728
1.0,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,0.05248455033973482,0.2869683788560377,0.024968789380250676
1.0,True,False,False,True,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,0.0,0.7233186041522447,0.008324892651430946
1.0,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,0.5285880354389682,0.7086343005854738,0.39250738907265126
1.0,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,True,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,0.12441110756084892,0.8573984104412637,0.11427961885472106
1.0,False,True,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,0.16039689854180078,0.6225258406763492,0.10891632502734613
1.0,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,0.14431590719162463,0.31563921495420594,0.058589005123285576
1.0,True,False,True,False,False,True,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,0.1365580324810547,0.46017746790761854,0.08576599808599084
1.0,False,True,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,0.0,0.26992402406789123,0.0030668548833167634
1.0,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,0.17536655200700296,0.5284262052226548,0.0998243425239236
1.0,False,True,True,False,True,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,0.0,0.5585232584174746,0.0064137534584532896
1.0,False,True,False,True,False,True,True,True,True,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,True,False,False,True,0.29749363572929327,0.21633857845800578,0.10004146003119328
1.0,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,0.005445315623337554,0.2752371966077045,0.005290721827955452
1.0,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,True,0.0,0.5157711918625915,0.005917955779158833
1.0,False,True,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,0.20092952792133117,0.6793478396701347,0.14776938099132444
1.0,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,True,0.2422058846874716,0.7734054866593046,0.20065224876765753
1.0,False,True,True,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,0.1069682360278445,0.6636237726712657,0.08243845355363061
1.0,False,True,True,False,True,False,True,False,False,True,True,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,0.17966237919380548,0.7739113917029524,0.1524198913361794
1.0,False,True,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,0.23193686405540825,0.631453088260043,0.16857040998348113
1.0,False,True,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,0.017494469378902575,0.6126996236783219,0.017234648543209448
1.0,False,True,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,0.001756840169615205,0.5691510724622011,0.0077741417119223995
1.0,False,True,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,0.06892953270304727,0.5534975203434915,0.047001934406531276
1.0,True,True,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,0.0,0.017400081917698873,0.0001383231286324412
1.0,False,True,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,0.15697971128146768,0.8120827810324607,0.1377902784059218
1.0,True,False,True,False,False,True,True,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,0.5472661223570428,0.782086511370436,0.4389556676092722
1.0,False,True,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,0.009694688358491984,0.24664342860388638,0.005987887839333267
1.0,True,False,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True,0.9105297446349677,0.8731856358517422,0.7989367616531493
1.0,True,False,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,True,False,False,True,False,False,True,False,0.7465587745925181,0.9310441312974705,0.710879484246211
1.0,True,False,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,0.012868135042141304,0.6817503534261098,0.01687447463927704
1.0,True,True,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,0.02816901408450704,0.06863104406378492,0.004817855891136952
1.0,True,False,True,False,True,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,0.047412001947040344,0.7272506038059315,0.043803290751836116
1.0,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,0.35627941985721756,0.7117902755972347,0.26234214904203124
1.0,True,False,True,True,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,True,False,False,True,True,False,False,False,True,False,False,True,True,0.1981806240299817,0.7784315680426009,0.1635055821665573
1.0,False,True,True,False,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,0.03445317964595822,0.3758565525982302,0.019912994666286623
1.0,False,True,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,0.021475101978703216,0.25800244134425204,0.010719711037188023
1.0,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,True,False,False,False,True,True,False,True,False,0.24221939539950826,0.810302014317039,0.20548234581434
